"option_left"	"option_right"	"pic_left"	"pic_right"	"reward_stim_1"	"reward_stim_2"	"comp_number"	"trial_type"	"free_choice"	"forced_left"	"forced_right"	"with_rating"	"rt_fix_durat"	"with_block_break"	"with_new_instr"	"task_version"	"block_n"	"is_rare"	"bad_forced"
2	1	"stimuli/s5.png"	"stimuli/s4.png"	63	24	1	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s5.png"	"stimuli/s4.png"	53	23	2	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s5.png"	"stimuli/s1.png"	44	68	1	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s5.png"	60	57	2	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s4.png"	"stimuli/s1.png"	37	57	1	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s4.png"	"stimuli/s5.png"	28	48	3	"forced"	0	0	1	0	0	0	0	1	1	0	0
1	3	"stimuli/s4.png"	"stimuli/s1.png"	40	56	2	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s1.png"	"stimuli/s4.png"	70	35	3	"forced"	0	1	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s5.png"	"stimuli/s4.png"	50	33	4	"forced"	0	0	1	0	0	0	0	1	1	0	1
3	2	"stimuli/s1.png"	"stimuli/s5.png"	68	56	3	"forced"	0	1	0	1	0.5	0	0	1	1	0	1
1	3	"stimuli/s4.png"	"stimuli/s1.png"	27	70	4	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s5.png"	"stimuli/s4.png"	44	31	5	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s5.png"	59	62	4	"forced"	0	1	0	0	0	0	0	1	1	0	1
2	1	"stimuli/s5.png"	"stimuli/s4.png"	54	35	6	"forced"	0	0	1	0	0	0	0	1	1	0	1
2	3	"stimuli/s5.png"	"stimuli/s1.png"	60	56	5	"choice"	1	0	0	0	0	0	0	1	1	0	0
