"option_left"	"option_right"	"pic_left"	"pic_right"	"reward_stim_1"	"reward_stim_2"	"comp_number"	"trial_type"	"free_choice"	"forced_left"	"forced_right"	"with_rating"	"rt_fix_durat"	"with_block_break"	"with_new_instr"	"task_version"	"block_n"	"is_rare"	"bad_forced"
3	2	"stimuli/s2.png"	"stimuli/s3.png"	82	67	1	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	50	89	1	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	48	81	2	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	39	79	2	"choice"	1	0	0	0	0	0	0	2	3	1	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	83	53	3	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	52	67	1	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	41	85	3	"choice"	1	0	0	0	0	0	0	2	3	1	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	60	70	2	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	55	88	4	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	92	46	5	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	70	52	3	"choice"	1	0	0	1	0.5	0	0	2	3	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	92	47	6	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	52	90	11	"choice"	1	0	0	0	0.5	0	0	2	3	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	88	80	5	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	65	75	6	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	48	79	7	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	80	52	4	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	64	53	5	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	87	48	8	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	36	90	9	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	76	86	7	"forced"	0	0	1	0	0	0	0	2	3	0	1
3	1	"stimuli/s2.png"	"stimuli/s5.png"	82	54	10	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	68	85	8	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	38	85	9	"choice"	1	0	0	0	0	0	0	2	3	1	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	73	43	6	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	72	89	10	"forced"	0	1	0	0	0	0	0	2	3	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	67	38	7	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	44	60	8	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	41	88	4	"forced"	0	1	0	1	0	0	0	2	3	1	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	57	69	9	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	86	65	11	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	94	66	12	"forced"	0	1	0	0	0	0	0	2	3	0	1
1	3	"stimuli/s5.png"	"stimuli/s2.png"	54	83	12	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	54	80	13	"forced"	0	1	0	0	0	0	0	2	3	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	88	46	14	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	40	85	15	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	56	83	10	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	48	86	16	"forced"	0	0	1	0	0	0	0	2	3	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	74	51	11	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	44	64	12	"forced"	0	1	0	0	0	0	0	2	3	0	1
3	1	"stimuli/s2.png"	"stimuli/s5.png"	83	51	17	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	84	56	18	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	46	70	13	"forced"	0	0	1	1	0.5	0	0	2	3	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	74	78	13	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	72	79	14	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	82	78	15	"forced"	0	1	0	0	0	0	0	2	3	0	1
1	3	"stimuli/s5.png"	"stimuli/s2.png"	53	85	19	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	74	81	16	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	31	87	17	"choice"	1	0	0	0	0	0	0	2	3	1	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	51	35	14	"choice"	1	0	0	0	0	0	0	2	3	1	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	73	46	15	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	79	48	20	"forced"	0	1	0	0	0	0	0	2	3	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	74	40	16	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	82	68	18	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	73	81	19	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	86	78	20	"forced"	0	0	1	0	0	0	0	2	3	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	86	54	21	"choice"	1	0	0	1	0.5	0	0	2	3	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	72	45	17	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	66	50	18	"forced"	0	0	1	0	0	0	0	2	3	0	1
3	2	"stimuli/s2.png"	"stimuli/s3.png"	82	69	21	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	47	68	19	"forced"	0	0	1	0	0	0	0	2	3	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	81	51	22	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	77	74	22	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	79	54	20	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	39	76	23	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	71	84	23	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	86	36	24	"choice"	1	0	0	0	0	0	0	2	3	1	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	72	45	21	"forced"	0	1	0	0	0	0	0	2	3	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	50	81	24	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	48	77	22	"choice"	1	0	0	1	0.5	0	0	2	3	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	84	29	25	"choice"	1	0	0	0	0	0	0	2	3	1	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	59	63	23	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	49	74	25	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	41	96	26	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	76	71	26	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	74	50	27	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	71	81	27	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	81	46	28	"forced"	0	0	1	0	0	0	0	2	3	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	71	56	24	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	46	81	29	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	91	55	30	"forced"	0	1	0	0	0	0	0	2	3	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	39	32	25	"choice"	1	0	0	0	0	0	0	2	3	1	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	80	80	28	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	47	88	31	"forced"	0	0	1	0	0	0	0	2	3	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	84	40	33	"forced"	0	0	1	1	0	0	0	2	3	1	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	41	82	26	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	34	40	27	"choice"	1	0	0	0	0	0	0	2	3	1	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	73	78	29	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	71	72	30	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	49	42	28	"choice"	1	0	0	0	0	0	0	2	3	1	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	79	59	29	"forced"	0	0	1	0	0	0	0	2	3	0	1
2	3	"stimuli/s3.png"	"stimuli/s2.png"	75	85	31	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	81	52	33	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	80	61	32	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	67	49	30	"forced"	0	1	0	0	0	0	0	2	3	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	90	43	32	"choice"	1	0	0	0	0.5	0	0	2	3	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	48	89	34	"forced"	0	1	0	0	0	0	0	2	3	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	40	49	31	"choice"	1	0	0	0	0	0	0	2	3	1	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	76	39	32	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	69	38	34	"choice"	1	0	0	1	0.5	0	0	2	3	1	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	80	43	35	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	52	81	33	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	53	33	34	"choice"	1	0	0	0	0	0	0	2	3	1	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	71	46	35	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	95	80	35	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	85	42	36	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	70	76	36	"forced"	0	0	1	0	0	0	0	2	3	0	1
1	2	"stimuli/s5.png"	"stimuli/s3.png"	52	72	36	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	65	53	37	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	59	79	38	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	57	76	39	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	69	86	37	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	78	77	38	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	85	45	37	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	46	86	38	"choice"	1	0	0	1	0.5	0	0	2	3	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	50	87	39	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	77	83	39	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	83	56	40	"forced"	0	0	1	0	0	0	0	2	3	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	49	79	40	"forced"	0	1	0	0	0	0	0	2	3	0	1
2	3	"stimuli/s3.png"	"stimuli/s2.png"	69	86	40	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	82	71	1	"choice"	1	0	0	0	0	1	0	2	4	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	61	93	1	"choice"	1	0	0	0	0	0	0	2	4	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	77	61	2	"forced"	0	1	0	0	0	0	0	2	4	0	1
1	3	"stimuli/s5.png"	"stimuli/s2.png"	53	84	2	"choice"	1	0	0	0	0	0	0	2	4	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	80	76	3	"choice"	1	0	0	0	0	0	0	2	4	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	69	83	4	"choice"	1	0	0	0	0	0	0	2	4	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	68	84	5	"choice"	1	0	0	0	0	0	0	2	4	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	78	50	3	"choice"	1	0	0	0	0	0	0	2	4	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	84	47	4	"choice"	1	0	0	0	0	0	0	2	4	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	48	45	1	"choice"	1	0	0	0	0	0	0	2	4	1	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	79	75	6	"choice"	1	0	0	1	0.5	0	0	2	4	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	39	77	7	"choice"	1	0	0	0	0	0	0	2	4	1	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	42	66	2	"forced"	0	0	1	0	0	0	0	2	4	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	78	51	5	"choice"	1	0	0	0	0	0	0	2	4	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	91	73	8	"choice"	1	0	0	0	0	0	0	2	4	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	56	81	6	"choice"	1	0	0	0	0	0	0	2	4	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	77	67	9	"choice"	1	0	0	0	0	0	0	2	4	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	75	47	7	"forced"	0	1	0	0	0	0	0	2	4	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	41	82	8	"choice"	1	0	0	0	0	0	0	2	4	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	90	49	9	"choice"	1	0	0	0	0	0	0	2	4	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	44	37	3	"choice"	1	0	0	0	0	0	0	2	4	1	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	34	87	10	"choice"	1	0	0	0	0	0	0	2	4	1	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	66	58	4	"choice"	1	0	0	0	0	0	0	2	4	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	75	47	5	"choice"	1	0	0	0	0	0	0	2	4	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	42	86	10	"choice"	1	0	0	0	0	0	0	2	4	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	42	83	11	"choice"	1	0	0	0	0	0	0	2	4	1	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	49	83	11	"choice"	1	0	0	1	0.5	0	0	2	4	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	80	77	12	"forced"	0	1	0	0	0	0	0	2	4	0	1
2	3	"stimuli/s3.png"	"stimuli/s2.png"	63	73	13	"choice"	1	0	0	0	0	0	0	2	4	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	55	77	6	"forced"	0	1	0	0	0	0	0	2	4	0	1
3	1	"stimuli/s2.png"	"stimuli/s5.png"	84	42	12	"forced"	0	0	1	0	0	0	0	2	4	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	69	52	7	"choice"	1	0	0	0	0	0	0	2	4	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	72	84	14	"choice"	1	0	0	0	0	0	0	2	4	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	70	41	8	"choice"	1	0	0	0	0	0	0	2	4	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	53	69	9	"choice"	1	0	0	0	0	0	0	2	4	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	49	74	10	"choice"	1	0	0	0	0	0	0	2	4	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	75	47	11	"choice"	1	0	0	0	0	0	0	2	4	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	88	37	13	"choice"	1	0	0	0	0	0	0	2	4	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	49	82	14	"forced"	0	0	1	0	0	0	0	2	4	0	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	54	87	15	"choice"	1	0	0	0	0	0	0	2	4	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	60	67	25	"forced"	0	1	0	0	0.5	0	0	2	4	0	1
3	2	"stimuli/s2.png"	"stimuli/s3.png"	76	82	16	"choice"	1	0	0	1	0.5	0	0	2	4	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	69	43	12	"choice"	1	0	0	0	0	0	0	2	4	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	85	47	16	"choice"	1	0	0	0	0	0	0	2	4	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	71	48	13	"forced"	0	1	0	0	0	0	0	2	4	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	71	80	17	"choice"	1	0	0	0	0	0	0	2	4	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	46	73	14	"choice"	1	0	0	0	0	0	0	2	4	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	55	73	15	"choice"	1	0	0	0	0	0	0	2	4	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	35	44	16	"choice"	1	0	0	0	0	0	0	2	4	1	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	47	78	17	"choice"	1	0	0	0	0	0	0	2	4	0	0
3	1	"stimuli/s2.png"	"stimuli/s5.png"	77	50	18	"choice"	1	0	0	0	0	0	0	2	4	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	83	77	18	"choice"	1	0	0	0	0	0	0	2	4	0	0
1	2	"stimuli/s5.png"	"stimuli/s3.png"	51	72	17	"choice"	1	0	0	0	0	0	0	2	4	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	68	50	18	"forced"	0	0	1	0	0	0	0	2	4	0	1
1	2	"stimuli/s5.png"	"stimuli/s3.png"	53	70	19	"choice"	1	0	0	0	0	0	0	2	4	0	0
2	3	"stimuli/s3.png"	"stimuli/s2.png"	86	80	19	"forced"	0	0	1	0	0	0	0	2	4	0	1
2	1	"stimuli/s3.png"	"stimuli/s5.png"	74	49	20	"choice"	1	0	0	0	0	0	0	2	4	0	0
2	1	"stimuli/s3.png"	"stimuli/s5.png"	30	43	21	"choice"	1	0	0	1	0.5	0	0	2	4	1	0
1	3	"stimuli/s5.png"	"stimuli/s2.png"	55	82	19	"forced"	0	1	0	0	0	0	0	2	4	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	91	72	20	"choice"	1	0	0	0	0	0	0	2	4	0	0
3	2	"stimuli/s2.png"	"stimuli/s3.png"	91	43	21	"choice"	1	0	0	0	0	0	0	2	4	1	0
