"option_left"	"option_right"	"pic_left"	"pic_right"	"reward_stim_1"	"reward_stim_2"	"comp_number"	"trial_type"	"free_choice"	"forced_left"	"forced_right"	"with_rating"	"rt_fix_durat"	"with_block_break"	"with_new_instr"	"task_version"	"block_n"	"is_rare"	"bad_forced"
3	1	"stimuli/s6.png"	"stimuli/s3.png"	67	21	1	"forced"	0	0	1	0	0	0	0	1	1	0	0
3	2	"stimuli/s6.png"	"stimuli/s1.png"	57	53	1	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s3.png"	"stimuli/s1.png"	22	61	1	"forced"	0	1	0	0	0	0	0	1	1	0	1
1	3	"stimuli/s3.png"	"stimuli/s6.png"	30	60	2	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s3.png"	"stimuli/s1.png"	25	52	2	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s6.png"	"stimuli/s1.png"	61	14	2	"choice"	1	0	0	0	0	0	0	1	1	1	0
2	3	"stimuli/s1.png"	"stimuli/s6.png"	49	55	3	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s6.png"	"stimuli/s3.png"	67	31	3	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s6.png"	"stimuli/s1.png"	69	55	4	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s1.png"	"stimuli/s3.png"	47	32	3	"forced"	0	0	1	0	0	0	0	1	1	0	1
2	3	"stimuli/s1.png"	"stimuli/s6.png"	55	63	5	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s6.png"	"stimuli/s1.png"	55	55	6	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s1.png"	"stimuli/s3.png"	9	26	4	"choice"	1	0	0	0	0	0	0	1	1	1	0
3	1	"stimuli/s6.png"	"stimuli/s3.png"	66	33	4	"choice"	1	0	0	1	0.5	0	0	1	1	0	0
1	3	"stimuli/s3.png"	"stimuli/s6.png"	33	62	5	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s3.png"	"stimuli/s6.png"	25	60	6	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s1.png"	"stimuli/s3.png"	12	33	5	"choice"	1	0	0	0	0	0	0	1	1	1	0
2	3	"stimuli/s1.png"	"stimuli/s6.png"	49	63	7	"forced"	0	0	1	0	0	0	0	1	1	0	1
2	1	"stimuli/s1.png"	"stimuli/s3.png"	54	38	6	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s3.png"	"stimuli/s1.png"	28	50	7	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s1.png"	"stimuli/s3.png"	56	21	8	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s6.png"	"stimuli/s3.png"	59	31	7	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s1.png"	"stimuli/s6.png"	43	74	8	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s3.png"	"stimuli/s6.png"	32	54	8	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s6.png"	"stimuli/s3.png"	70	41	9	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s3.png"	"stimuli/s1.png"	36	57	9	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s6.png"	"stimuli/s3.png"	53	27	10	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s1.png"	"stimuli/s3.png"	54	31	10	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s3.png"	"stimuli/s6.png"	17	60	11	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s6.png"	"stimuli/s1.png"	67	51	9	"forced"	0	0	1	1	0.5	0	0	1	1	0	0
1	3	"stimuli/s3.png"	"stimuli/s6.png"	27	63	12	"forced"	0	1	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s1.png"	"stimuli/s6.png"	54	49	10	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s1.png"	"stimuli/s6.png"	50	54	11	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s6.png"	"stimuli/s1.png"	62	56	26	"choice"	1	0	0	0	0.5	0	0	1	1	0	0
1	2	"stimuli/s3.png"	"stimuli/s1.png"	23	14	12	"choice"	1	0	0	0	0	0	0	1	1	1	0
2	1	"stimuli/s1.png"	"stimuli/s3.png"	56	25	13	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s1.png"	"stimuli/s6.png"	11	56	12	"choice"	1	0	0	0	0	0	0	1	1	1	0
1	2	"stimuli/s3.png"	"stimuli/s1.png"	32	54	14	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s1.png"	"stimuli/s6.png"	46	71	13	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s3.png"	"stimuli/s6.png"	29	54	13	"choice"	1	0	0	1	0.5	0	0	1	1	0	0
1	3	"stimuli/s3.png"	"stimuli/s6.png"	28	54	14	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s3.png"	"stimuli/s1.png"	26	46	15	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s6.png"	"stimuli/s1.png"	61	56	14	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s6.png"	"stimuli/s1.png"	62	54	15	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s6.png"	"stimuli/s3.png"	52	24	15	"forced"	0	1	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s6.png"	"stimuli/s3.png"	49	17	16	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s1.png"	"stimuli/s6.png"	15	65	16	"choice"	1	0	0	0	0	0	0	1	1	1	0
1	3	"stimuli/s3.png"	"stimuli/s6.png"	26	61	17	"forced"	0	0	1	0	0	0	0	1	1	0	0
2	1	"stimuli/s1.png"	"stimuli/s3.png"	57	28	16	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s3.png"	"stimuli/s1.png"	20	54	17	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s6.png"	"stimuli/s1.png"	47	39	17	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s3.png"	"stimuli/s1.png"	21	45	21	"choice"	1	0	0	0	0.5	0	0	1	1	0	0
2	1	"stimuli/s1.png"	"stimuli/s3.png"	49	20	19	"choice"	1	0	0	0	0	0	0	1	1	0	0
