"option_left"	"option_right"	"pic_left"	"pic_right"	"reward_stim_1"	"reward_stim_2"	"comp_number"	"trial_type"	"free_choice"	"forced_left"	"forced_right"	"with_rating"	"rt_fix_durat"	"with_block_break"	"with_new_instr"	"task_version"	"block_n"	"is_rare"	"bad_forced"
3	2	"stimuli/s6.png"	"stimuli/s1.png"	68	44	1	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s5.png"	"stimuli/s6.png"	24	66	1	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s6.png"	"stimuli/s1.png"	60	59	2	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s5.png"	"stimuli/s6.png"	22	63	2	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s1.png"	"stimuli/s6.png"	14	68	3	"choice"	1	0	0	0	0	0	0	1	1	1	0
1	3	"stimuli/s5.png"	"stimuli/s6.png"	24	62	3	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s1.png"	"stimuli/s5.png"	10	29	1	"choice"	1	0	0	0	0	0	0	1	1	1	0
3	1	"stimuli/s6.png"	"stimuli/s5.png"	69	34	4	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s1.png"	"stimuli/s5.png"	53	23	2	"forced"	0	1	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s1.png"	"stimuli/s6.png"	59	53	4	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s5.png"	"stimuli/s6.png"	12	48	5	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s5.png"	"stimuli/s1.png"	20	48	3	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s5.png"	"stimuli/s1.png"	22	5	4	"choice"	1	0	0	0	0	0	0	1	1	1	0
2	3	"stimuli/s1.png"	"stimuli/s6.png"	48	59	5	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s6.png"	"stimuli/s1.png"	64	54	6	"choice"	1	0	0	1	0.5	0	0	1	1	0	0
1	3	"stimuli/s5.png"	"stimuli/s6.png"	24	53	6	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s1.png"	"stimuli/s6.png"	52	48	7	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s1.png"	"stimuli/s6.png"	42	57	8	"forced"	0	0	1	0	0	0	0	1	1	0	1
1	2	"stimuli/s5.png"	"stimuli/s1.png"	19	50	5	"choice"	1	0	0	0	0	0	0	1	1	0	0
