"option_left"	"option_right"	"pic_left"	"pic_right"	"reward_stim_1"	"reward_stim_2"	"comp_number"	"trial_type"	"free_choice"	"forced_left"	"forced_right"	"with_rating"	"rt_fix_durat"	"with_block_break"	"with_new_instr"	"task_version"	"block_n"	"is_rare"	"bad_forced"
2	3	"stimuli/s1.png"	"stimuli/s4.png"	54	67	1	"forced"	0	0	1	0	0	0	0	1	1	0	1
2	1	"stimuli/s1.png"	"stimuli/s5.png"	51	37	1	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s1.png"	"stimuli/s5.png"	47	20	2	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s5.png"	"stimuli/s4.png"	28	59	1	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s1.png"	"stimuli/s4.png"	60	53	2	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s4.png"	"stimuli/s1.png"	65	31	3	"choice"	1	0	0	0	0	0	0	1	1	1	0
1	3	"stimuli/s5.png"	"stimuli/s4.png"	34	65	2	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s5.png"	"stimuli/s4.png"	35	69	3	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s1.png"	"stimuli/s5.png"	48	29	3	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s1.png"	"stimuli/s5.png"	22	32	4	"choice"	1	0	0	0	0	0	0	1	1	1	0
3	1	"stimuli/s4.png"	"stimuli/s5.png"	69	24	4	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s5.png"	"stimuli/s4.png"	27	55	5	"forced"	0	1	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s4.png"	"stimuli/s5.png"	71	36	6	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s4.png"	"stimuli/s5.png"	65	21	7	"choice"	1	0	0	1	0.5	0	0	1	1	0	0
2	1	"stimuli/s1.png"	"stimuli/s5.png"	56	19	5	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s1.png"	"stimuli/s4.png"	52	52	4	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s1.png"	"stimuli/s4.png"	51	66	5	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s1.png"	"stimuli/s4.png"	21	66	6	"choice"	1	0	0	0	0	0	0	1	1	1	0
2	3	"stimuli/s1.png"	"stimuli/s4.png"	46	60	7	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s5.png"	"stimuli/s4.png"	23	66	8	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s4.png"	"stimuli/s1.png"	65	52	24	"choice"	1	0	0	0	0.5	0	0	1	1	0	0
2	3	"stimuli/s1.png"	"stimuli/s4.png"	44	64	8	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s1.png"	"stimuli/s4.png"	48	60	9	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s4.png"	"stimuli/s5.png"	67	24	9	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s4.png"	"stimuli/s1.png"	60	57	10	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s1.png"	"stimuli/s4.png"	51	62	11	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s5.png"	"stimuli/s1.png"	31	23	7	"choice"	1	0	0	0	0	0	0	1	1	1	0
2	3	"stimuli/s1.png"	"stimuli/s4.png"	57	55	12	"forced"	0	1	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s4.png"	"stimuli/s1.png"	60	50	13	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s4.png"	"stimuli/s5.png"	55	37	10	"forced"	0	1	0	1	0.5	0	0	1	1	0	0
1	2	"stimuli/s5.png"	"stimuli/s1.png"	32	64	8	"forced"	0	1	0	0	0	0	0	1	1	0	1
3	2	"stimuli/s4.png"	"stimuli/s1.png"	72	56	14	"forced"	0	1	0	0	0	0	0	1	1	0	1
3	1	"stimuli/s4.png"	"stimuli/s5.png"	64	41	11	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s1.png"	"stimuli/s5.png"	40	34	9	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s4.png"	"stimuli/s5.png"	64	25	14	"forced"	0	1	0	0	0.5	0	0	1	1	0	0
3	1	"stimuli/s4.png"	"stimuli/s5.png"	61	23	12	"forced"	0	0	1	0	0	0	0	1	1	0	0
3	2	"stimuli/s4.png"	"stimuli/s1.png"	65	42	16	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s5.png"	"stimuli/s4.png"	26	59	13	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s5.png"	"stimuli/s1.png"	33	54	10	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s5.png"	"stimuli/s1.png"	28	49	11	"forced"	0	1	0	0	0	0	0	1	1	0	1
3	2	"stimuli/s4.png"	"stimuli/s1.png"	49	44	17	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s4.png"	"stimuli/s1.png"	59	16	15	"forced"	0	0	1	1	0	0	0	1	1	1	0
1	3	"stimuli/s5.png"	"stimuli/s4.png"	30	64	15	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s4.png"	"stimuli/s5.png"	54	35	16	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s5.png"	"stimuli/s1.png"	25	54	12	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s4.png"	"stimuli/s5.png"	72	37	17	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s5.png"	"stimuli/s1.png"	30	52	13	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s1.png"	"stimuli/s4.png"	53	61	18	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s5.png"	"stimuli/s1.png"	32	61	14	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s1.png"	"stimuli/s4.png"	58	53	19	"forced"	0	0	1	0	0	0	0	1	1	0	1
1	3	"stimuli/s5.png"	"stimuli/s4.png"	30	70	18	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s1.png"	"stimuli/s4.png"	54	67	20	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s5.png"	"stimuli/s1.png"	38	45	15	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s1.png"	"stimuli/s4.png"	52	62	21	"forced"	0	1	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s1.png"	"stimuli/s5.png"	56	23	16	"choice"	1	0	0	1	0.5	0	0	1	1	0	0
1	3	"stimuli/s5.png"	"stimuli/s4.png"	35	64	19	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s4.png"	"stimuli/s1.png"	57	55	22	"choice"	1	0	0	0	0	0	0	1	1	0	0
