"option_left"	"option_right"	"pic_left"	"pic_right"	"reward_stim_1"	"reward_stim_2"	"comp_number"	"trial_type"	"free_choice"	"forced_left"	"forced_right"	"with_rating"	"rt_fix_durat"	"with_block_break"	"with_new_instr"	"task_version"	"block_n"	"is_rare"	"bad_forced"
2	3	"stimuli/s2.png"	"stimuli/s1.png"	11	66	1	"choice"	1	0	0	0	0	0	0	1	1	1	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	47	59	2	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	55	48	3	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	58	51	4	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	31	57	1	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	31	11	1	"choice"	1	0	0	0	0	0	0	1	1	1	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	34	58	2	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	28	60	2	"forced"	0	1	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	58	33	3	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	68	34	27	"choice"	1	0	0	0	0.5	0	0	1	1	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	29	66	4	"choice"	1	0	0	1	0.5	0	0	1	1	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	26	66	5	"forced"	0	0	1	0	0	0	0	1	1	0	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	19	66	6	"choice"	1	0	0	0	0	0	0	1	1	1	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	56	60	7	"forced"	0	0	1	0	0	0	0	1	1	0	1
2	1	"stimuli/s2.png"	"stimuli/s6.png"	52	22	3	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	50	22	4	"forced"	0	1	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	56	51	8	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	49	67	9	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	20	54	10	"choice"	1	0	0	0	0	0	0	1	1	1	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	31	55	5	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	45	64	11	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	25	42	6	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	47	57	12	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	55	20	7	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	41	63	13	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	48	29	8	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	54	21	6	"choice"	1	0	0	1	0.5	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	56	18	14	"choice"	1	0	0	0	0	0	0	1	1	1	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	62	32	7	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	25	14	9	"choice"	1	0	0	0	0	0	0	1	1	1	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	67	25	8	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	64	52	15	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	27	65	9	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	8	23	10	"choice"	1	0	0	0	0	0	0	1	1	1	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	48	56	16	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	19	69	10	"forced"	0	1	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	60	57	17	"forced"	0	0	1	0	0	0	0	1	1	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	24	62	11	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	54	48	18	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	57	34	11	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	59	17	37	"forced"	0	0	1	1	0	0	0	1	1	1	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	70	38	12	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	52	26	13	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	49	36	12	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	55	25	14	"forced"	0	0	1	0	0	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	64	47	20	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	52	30	13	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	41	45	14	"forced"	0	1	0	0	0	0	0	1	1	0	1
3	1	"stimuli/s1.png"	"stimuli/s6.png"	52	27	15	"forced"	0	0	1	0	0	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	54	48	21	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	59	55	22	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	56	26	16	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	65	53	23	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	24	62	17	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	26	43	15	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	22	56	16	"choice"	1	0	0	1	0.5	0	0	1	1	0	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	24	13	17	"choice"	1	0	0	0	0	0	0	1	1	1	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	49	50	24	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	50	74	25	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	49	23	18	"forced"	0	0	1	0	0	0	0	1	1	0	1
2	1	"stimuli/s2.png"	"stimuli/s6.png"	52	29	19	"forced"	0	0	1	0	0	0	0	1	1	0	1
2	3	"stimuli/s2.png"	"stimuli/s1.png"	50	63	26	"forced"	0	1	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	50	24	20	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	70	30	18	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	64	37	21	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	30	62	19	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	41	60	27	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	24	55	20	"forced"	0	0	1	0	0	0	0	1	1	0	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	53	32	22	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	63	36	21	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	63	29	22	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	50	37	23	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	51	30	24	"choice"	1	0	0	1	0.5	0	0	1	1	0	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	38	52	25	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	54	61	28	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	42	57	29	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	21	73	23	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	56	50	30	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	59	56	31	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	53	20	24	"forced"	0	1	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	58	27	25	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	30	68	26	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	29	60	26	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	31	58	27	"forced"	0	1	0	0	0	0	0	1	1	0	1
2	3	"stimuli/s2.png"	"stimuli/s1.png"	14	64	5	"forced"	0	1	0	1	0	0	0	1	1	1	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	58	27	28	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	63	50	32	"forced"	0	1	0	0	0	0	0	1	1	0	1
3	1	"stimuli/s1.png"	"stimuli/s6.png"	55	24	28	"forced"	0	1	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	51	63	33	"forced"	0	0	1	0	0	0	0	1	1	0	1
2	1	"stimuli/s2.png"	"stimuli/s6.png"	45	28	29	"forced"	0	1	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	51	29	29	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	27	18	30	"choice"	1	0	0	0	0	0	0	1	1	1	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	28	55	31	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	23	22	32	"choice"	1	0	0	0	0	0	0	1	1	1	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	27	68	30	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	55	49	34	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	57	54	35	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	25	45	33	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	38	65	31	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	40	62	32	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	21	58	34	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	22	65	36	"choice"	1	0	0	0	0	0	0	1	1	1	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	60	23	33	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	31	56	35	"forced"	0	0	1	1	0.5	0	0	1	1	0	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	25	15	36	"forced"	0	0	1	0	0	0	0	1	1	1	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	34	60	34	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	56	28	35	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	34	71	36	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	49	71	19	"choice"	1	0	0	0	0.5	0	0	1	1	0	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	54	27	37	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	61	52	38	"forced"	0	1	0	0	0	0	0	1	1	0	1
1	3	"stimuli/s6.png"	"stimuli/s1.png"	33	63	37	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	31	60	38	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	19	61	38	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	40	26	39	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	55	15	39	"choice"	1	0	0	0	0	0	0	1	1	1	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	9	32	40	"choice"	1	0	0	0	0	0	0	1	1	1	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	33	65	39	"choice"	1	0	0	1	0.5	0	0	1	1	0	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	64	37	40	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	67	63	40	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	32	66	1	"forced"	0	1	0	0	0	1	0	1	2	0	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	43	20	1	"choice"	1	0	0	0	0	0	0	1	2	0	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	53	15	2	"choice"	1	0	0	0	0	0	0	1	2	0	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	25	54	2	"choice"	1	0	0	0	0	0	0	1	2	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	55	49	1	"forced"	0	0	1	0	0	0	0	1	2	0	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	65	28	3	"choice"	1	0	0	0	0	0	0	1	2	0	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	42	58	2	"choice"	1	0	0	0	0	0	0	1	2	0	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	46	36	3	"choice"	1	0	0	0	0	0	0	1	2	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	58	48	3	"choice"	1	0	0	0	0	0	0	1	2	0	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	64	27	4	"choice"	1	0	0	0	0	0	0	1	2	0	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	61	21	5	"choice"	1	0	0	1	0.5	0	0	1	2	0	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	50	23	4	"choice"	1	0	0	0	0	0	0	1	2	0	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	47	57	4	"choice"	1	0	0	0	0	0	0	1	2	0	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	61	27	6	"choice"	1	0	0	0	0	0	0	1	2	0	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	48	67	5	"choice"	1	0	0	0	0	0	0	1	2	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	61	45	6	"choice"	1	0	0	0	0	0	0	1	2	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	25	58	7	"forced"	0	1	0	0	0	0	0	1	2	0	0
1	2	"stimuli/s6.png"	"stimuli/s2.png"	32	57	5	"choice"	1	0	0	0	0	0	0	1	2	0	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	49	26	6	"choice"	1	0	0	0	0	0	0	1	2	0	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	58	52	7	"choice"	1	0	0	0	0	0	0	1	2	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	20	54	8	"choice"	1	0	0	0	0	0	0	1	2	0	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	47	64	8	"choice"	1	0	0	0	0	0	0	1	2	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	31	66	9	"choice"	1	0	0	0	0	0	0	1	2	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	30	56	10	"choice"	1	0	0	0	0	0	0	1	2	0	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	38	28	7	"choice"	1	0	0	0	0	0	0	1	2	1	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	70	17	9	"choice"	1	0	0	1	0.5	0	0	1	2	1	0
3	2	"stimuli/s1.png"	"stimuli/s2.png"	57	53	10	"forced"	0	1	0	0	0	0	0	1	2	0	1
3	1	"stimuli/s1.png"	"stimuli/s6.png"	60	29	11	"forced"	0	1	0	0	0	0	0	1	2	0	0
3	1	"stimuli/s1.png"	"stimuli/s6.png"	58	25	12	"forced"	0	0	1	0	0	0	0	1	2	0	0
2	1	"stimuli/s2.png"	"stimuli/s6.png"	47	32	8	"choice"	1	0	0	0	0	0	0	1	2	0	0
1	3	"stimuli/s6.png"	"stimuli/s1.png"	33	61	13	"choice"	1	0	0	0	0	0	0	1	2	0	0
2	3	"stimuli/s2.png"	"stimuli/s1.png"	62	60	11	"forced"	0	0	1	0	0	0	0	1	2	0	1
2	1	"stimuli/s2.png"	"stimuli/s6.png"	54	17	9	"choice"	1	0	0	0	0	0	0	1	2	0	0
