"option_left"	"option_right"	"pic_left"	"pic_right"	"reward_stim_1"	"reward_stim_2"	"comp_number"	"trial_type"	"free_choice"	"forced_left"	"forced_right"	"with_rating"	"rt_fix_durat"	"with_block_break"	"with_new_instr"	"task_version"	"block_n"	"is_rare"	"bad_forced"
2	3	"stimuli/s4.png"	"stimuli/s3.png"	48	57	1	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s3.png"	"stimuli/s5.png"	62	22	1	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s4.png"	"stimuli/s3.png"	42	61	2	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s4.png"	"stimuli/s5.png"	54	28	18	"choice"	1	0	0	0	0.5	0	0	1	1	0	0
3	2	"stimuli/s3.png"	"stimuli/s4.png"	71	11	3	"choice"	1	0	0	0	0	0	0	1	1	1	0
1	3	"stimuli/s5.png"	"stimuli/s3.png"	29	63	2	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s4.png"	"stimuli/s3.png"	44	55	4	"forced"	0	0	1	0	0	0	0	1	1	0	1
3	2	"stimuli/s3.png"	"stimuli/s4.png"	64	46	5	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s3.png"	"stimuli/s5.png"	66	18	3	"forced"	0	1	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s3.png"	"stimuli/s4.png"	59	11	6	"choice"	1	0	0	1	0.5	0	0	1	1	1	0
2	3	"stimuli/s4.png"	"stimuli/s3.png"	48	49	7	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s3.png"	"stimuli/s5.png"	51	34	4	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s3.png"	"stimuli/s4.png"	65	15	8	"choice"	1	0	0	0	0	0	0	1	1	1	0
2	1	"stimuli/s4.png"	"stimuli/s5.png"	49	23	2	"forced"	0	0	1	0	0	0	0	1	1	0	1
1	2	"stimuli/s5.png"	"stimuli/s4.png"	15	55	3	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s5.png"	"stimuli/s4.png"	22	13	4	"choice"	1	0	0	0	0	0	0	1	1	1	0
2	1	"stimuli/s4.png"	"stimuli/s5.png"	55	29	5	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s3.png"	"stimuli/s5.png"	52	25	5	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s5.png"	"stimuli/s4.png"	35	42	6	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s5.png"	"stimuli/s3.png"	18	70	6	"forced"	0	1	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s4.png"	"stimuli/s5.png"	41	28	7	"forced"	0	1	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s3.png"	"stimuli/s4.png"	57	49	9	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s4.png"	"stimuli/s5.png"	55	23	8	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s5.png"	"stimuli/s4.png"	16	47	9	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s3.png"	"stimuli/s5.png"	55	20	7	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s4.png"	"stimuli/s3.png"	13	61	14	"forced"	0	1	0	1	0	0	0	1	1	1	0
1	2	"stimuli/s5.png"	"stimuli/s4.png"	17	53	10	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s5.png"	"stimuli/s3.png"	27	62	9	"forced"	0	1	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s5.png"	"stimuli/s3.png"	17	54	10	"forced"	0	0	1	0	0	0	0	1	1	0	0
2	3	"stimuli/s4.png"	"stimuli/s3.png"	57	55	10	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s5.png"	"stimuli/s4.png"	30	9	11	"choice"	1	0	0	0	0	0	0	1	1	1	0
3	2	"stimuli/s3.png"	"stimuli/s4.png"	58	22	11	"forced"	0	0	1	0	0	0	0	1	1	1	0
3	1	"stimuli/s3.png"	"stimuli/s5.png"	54	27	11	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s4.png"	"stimuli/s5.png"	58	23	12	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s3.png"	"stimuli/s5.png"	50	21	12	"forced"	0	0	1	0	0	0	0	1	1	0	0
3	2	"stimuli/s3.png"	"stimuli/s4.png"	55	17	12	"choice"	1	0	0	0	0	0	0	1	1	1	0
2	3	"stimuli/s4.png"	"stimuli/s3.png"	47	58	13	"forced"	0	1	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s3.png"	"stimuli/s5.png"	61	29	8	"choice"	1	0	0	0	0.5	0	0	1	1	0	0
3	2	"stimuli/s3.png"	"stimuli/s4.png"	59	49	15	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s4.png"	"stimuli/s5.png"	56	32	13	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s5.png"	"stimuli/s3.png"	23	59	13	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s3.png"	"stimuli/s4.png"	60	49	16	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s3.png"	"stimuli/s5.png"	53	27	14	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s3.png"	"stimuli/s4.png"	63	48	17	"choice"	1	0	0	1	0.5	0	0	1	1	0	0
3	1	"stimuli/s3.png"	"stimuli/s5.png"	61	21	15	"forced"	0	1	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s4.png"	"stimuli/s5.png"	43	27	14	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s4.png"	"stimuli/s3.png"	52	61	18	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s3.png"	"stimuli/s5.png"	59	32	16	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s4.png"	"stimuli/s5.png"	19	28	15	"choice"	1	0	0	0	0	0	0	1	1	1	0
2	3	"stimuli/s4.png"	"stimuli/s3.png"	53	58	19	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s5.png"	"stimuli/s3.png"	23	58	17	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s3.png"	"stimuli/s5.png"	45	31	18	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s3.png"	"stimuli/s5.png"	59	16	19	"forced"	0	0	1	0	0	0	0	1	1	0	0
2	3	"stimuli/s4.png"	"stimuli/s3.png"	49	60	20	"forced"	0	0	1	0	0	0	0	1	1	0	1
1	2	"stimuli/s5.png"	"stimuli/s4.png"	12	40	16	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s5.png"	"stimuli/s4.png"	21	37	17	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s5.png"	"stimuli/s4.png"	29	7	1	"forced"	0	0	1	1	0	0	0	1	1	1	0
2	3	"stimuli/s4.png"	"stimuli/s3.png"	54	62	21	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s4.png"	"stimuli/s5.png"	14	26	19	"choice"	1	0	0	0	0	0	0	1	1	1	0
1	2	"stimuli/s5.png"	"stimuli/s4.png"	24	50	20	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s5.png"	"stimuli/s4.png"	24	53	21	"forced"	0	1	0	0	0	0	0	1	1	0	1
2	3	"stimuli/s4.png"	"stimuli/s3.png"	42	57	22	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s3.png"	"stimuli/s5.png"	62	23	20	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s5.png"	"stimuli/s4.png"	28	59	22	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s4.png"	"stimuli/s3.png"	49	52	23	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s3.png"	"stimuli/s5.png"	64	30	21	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s4.png"	"stimuli/s3.png"	15	61	24	"choice"	1	0	0	0	0	0	0	1	1	1	0
3	1	"stimuli/s3.png"	"stimuli/s5.png"	64	27	22	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s5.png"	"stimuli/s4.png"	18	56	23	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s5.png"	"stimuli/s3.png"	18	56	23	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s3.png"	"stimuli/s4.png"	51	50	25	"forced"	0	1	0	0	0	0	0	1	1	0	1
1	3	"stimuli/s5.png"	"stimuli/s3.png"	31	65	24	"choice"	1	0	0	1	0.5	0	0	1	1	0	0
2	3	"stimuli/s4.png"	"stimuli/s3.png"	39	65	26	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s3.png"	"stimuli/s5.png"	63	23	25	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s3.png"	"stimuli/s5.png"	51	25	26	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s3.png"	"stimuli/s4.png"	52	44	27	"forced"	0	0	1	0	0	0	0	1	1	0	0
3	1	"stimuli/s3.png"	"stimuli/s5.png"	59	25	27	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s5.png"	"stimuli/s3.png"	24	57	28	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s4.png"	"stimuli/s3.png"	53	62	28	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s3.png"	"stimuli/s4.png"	54	57	29	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s3.png"	"stimuli/s4.png"	46	46	30	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s3.png"	"stimuli/s4.png"	60	18	31	"choice"	1	0	0	0	0	0	0	1	1	1	0
2	1	"stimuli/s4.png"	"stimuli/s5.png"	46	22	24	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s4.png"	"stimuli/s5.png"	47	22	25	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s4.png"	"stimuli/s5.png"	54	20	26	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s5.png"	"stimuli/s3.png"	21	61	29	"choice"	1	0	0	0	0	0	0	1	1	0	0
