"option_left"	"option_right"	"pic_left"	"pic_right"	"reward_stim_1"	"reward_stim_2"	"comp_number"	"trial_type"	"free_choice"	"forced_left"	"forced_right"	"with_rating"	"rt_fix_durat"	"with_block_break"	"with_new_instr"	"task_version"	"block_n"	"is_rare"	"bad_forced"
2	3	"stimuli/s4.png"	"stimuli/s6.png"	55	68	1	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	3	"stimuli/s1.png"	"stimuli/s6.png"	16	63	1	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s4.png"	"stimuli/s6.png"	44	69	2	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s4.png"	"stimuli/s6.png"	19	69	3	"choice"	1	0	0	0	0	0	0	1	1	1	0
1	3	"stimuli/s1.png"	"stimuli/s6.png"	30	68	2	"forced"	0	0	1	0	0	0	0	1	1	0	0
3	1	"stimuli/s6.png"	"stimuli/s1.png"	61	27	3	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s6.png"	"stimuli/s4.png"	58	58	30	"choice"	1	0	0	0	0.5	0	0	1	1	0	0
3	1	"stimuli/s6.png"	"stimuli/s1.png"	56	24	4	"forced"	0	0	1	0	0	0	0	1	1	0	0
1	3	"stimuli/s1.png"	"stimuli/s6.png"	20	62	5	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s1.png"	"stimuli/s4.png"	33	51	1	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	1	"stimuli/s4.png"	"stimuli/s1.png"	50	34	2	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	1	"stimuli/s6.png"	"stimuli/s1.png"	64	22	6	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s6.png"	"stimuli/s4.png"	58	61	5	"forced"	0	1	0	0	0	0	0	1	1	0	1
3	2	"stimuli/s6.png"	"stimuli/s4.png"	67	52	6	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s4.png"	"stimuli/s6.png"	42	67	7	"choice"	1	0	0	1	0.5	0	0	1	1	0	0
3	2	"stimuli/s6.png"	"stimuli/s4.png"	68	42	8	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s4.png"	"stimuli/s6.png"	57	62	9	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s1.png"	"stimuli/s4.png"	24	19	3	"choice"	1	0	0	0	0	0	0	1	1	1	0
2	3	"stimuli/s4.png"	"stimuli/s6.png"	55	64	10	"forced"	0	0	1	0	0	0	0	1	1	0	1
1	3	"stimuli/s1.png"	"stimuli/s6.png"	28	59	7	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s4.png"	"stimuli/s6.png"	59	58	11	"choice"	1	0	0	0	0	0	0	1	1	0	0
3	2	"stimuli/s6.png"	"stimuli/s4.png"	65	55	12	"choice"	1	0	0	0	0	0	0	1	1	0	0
1	2	"stimuli/s1.png"	"stimuli/s4.png"	24	50	4	"choice"	1	0	0	0	0	0	0	1	1	0	0
2	3	"stimuli/s4.png"	"stimuli/s6.png"	21	64	13	"choice"	1	0	0	0	0	0	0	1	1	1	0
