"option_left"	"option_right"	"pic_left"	"pic_right"	"reward_stim_1"	"reward_stim_2"	"comp_number"	"trial_type"	"free_choice"	"forced_left"	"forced_right"	"with_rating"	"rt_fix_durat"	"with_block_break"	"with_new_instr"	"task_version"	"block_n"	"is_rare"	"bad_forced"
1	2	"stimuli/s4.png"	"stimuli/s1.png"	51	70	1	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	1	"stimuli/s1.png"	"stimuli/s4.png"	80	52	2	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	3	"stimuli/s1.png"	"stimuli/s3.png"	68	89	1	"forced"	0	0	1	0	0	0	0	2	3	0	1
1	2	"stimuli/s4.png"	"stimuli/s1.png"	48	31	3	"choice"	1	0	0	0	0	0	0	2	3	1	0
2	3	"stimuli/s1.png"	"stimuli/s3.png"	32	85	2	"choice"	1	0	0	0	0	0	0	2	3	1	0
2	1	"stimuli/s1.png"	"stimuli/s4.png"	67	43	4	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	1	"stimuli/s3.png"	"stimuli/s4.png"	87	43	1	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	1	"stimuli/s1.png"	"stimuli/s4.png"	70	50	5	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	1	"stimuli/s3.png"	"stimuli/s4.png"	80	60	2	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	2	"stimuli/s3.png"	"stimuli/s1.png"	76	42	3	"choice"	1	0	0	0	0	0	0	2	3	1	0
3	2	"stimuli/s3.png"	"stimuli/s1.png"	83	75	4	"choice"	1	0	0	1	0.5	0	0	2	3	0	0
1	3	"stimuli/s4.png"	"stimuli/s3.png"	59	89	3	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	3	"stimuli/s1.png"	"stimuli/s3.png"	69	81	5	"forced"	0	1	0	0	0	0	0	2	3	0	0
3	1	"stimuli/s3.png"	"stimuli/s4.png"	86	52	4	"forced"	0	0	1	0	0	0	0	2	3	0	0
1	3	"stimuli/s4.png"	"stimuli/s3.png"	52	84	5	"forced"	0	0	1	0	0	0	0	2	3	0	0
1	3	"stimuli/s4.png"	"stimuli/s3.png"	51	81	6	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	1	"stimuli/s1.png"	"stimuli/s4.png"	77	49	6	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	3	"stimuli/s1.png"	"stimuli/s3.png"	69	85	6	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	2	"stimuli/s4.png"	"stimuli/s1.png"	46	71	7	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	3	"stimuli/s1.png"	"stimuli/s3.png"	75	77	7	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	1	"stimuli/s1.png"	"stimuli/s4.png"	37	41	8	"choice"	1	0	0	0	0	0	0	2	3	1	0
3	1	"stimuli/s3.png"	"stimuli/s4.png"	79	50	7	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	1	"stimuli/s1.png"	"stimuli/s4.png"	69	52	9	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	1	"stimuli/s3.png"	"stimuli/s4.png"	75	47	8	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	1	"stimuli/s1.png"	"stimuli/s4.png"	63	44	10	"choice"	1	0	0	0	0	0	0	2	3	0	0
1	3	"stimuli/s4.png"	"stimuli/s3.png"	55	84	9	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	1	"stimuli/s3.png"	"stimuli/s4.png"	81	52	10	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	1	"stimuli/s3.png"	"stimuli/s4.png"	80	50	11	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	3	"stimuli/s1.png"	"stimuli/s3.png"	67	75	8	"forced"	0	1	0	0	0	0	0	2	3	0	0
2	1	"stimuli/s1.png"	"stimuli/s4.png"	70	49	11	"choice"	1	0	0	1	0.5	0	0	2	3	0	0
2	3	"stimuli/s1.png"	"stimuli/s3.png"	79	75	9	"forced"	0	0	1	0	0	0	0	2	3	0	1
1	2	"stimuli/s4.png"	"stimuli/s1.png"	46	64	12	"choice"	1	0	0	0	0	0	0	2	3	0	0
2	1	"stimuli/s1.png"	"stimuli/s4.png"	30	49	13	"choice"	1	0	0	0	0	0	0	2	3	1	0
3	2	"stimuli/s3.png"	"stimuli/s1.png"	78	35	10	"choice"	1	0	0	0	0	0	0	2	3	1	0
2	3	"stimuli/s1.png"	"stimuli/s3.png"	44	85	11	"choice"	1	0	0	0	0	0	0	2	3	1	0
2	3	"stimuli/s1.png"	"stimuli/s3.png"	74	84	12	"choice"	1	0	0	0	0	0	0	2	3	0	0
3	1	"stimuli/s3.png"	"stimuli/s4.png"	85	53	12	"forced"	0	1	0	0	0	0	0	2	3	0	0
3	2	"stimuli/s3.png"	"stimuli/s1.png"	81	66	13	"choice"	1	0	0	0	0	0	0	2	3	0	0
